variable,coefficient,std_error,t_stat,p_value
C(quarter_str)[T.2012Q3],0.49040538386782445,0.3665788217913394,1.3377897322911045,0.18096498990369148
C(quarter_str)[T.2012Q4],-0.2644528739536769,0.5190524613725088,-0.5094916094885577,0.6104076780920515
C(quarter_str)[T.2013Q1],0.0021786749625498647,0.28097193463479436,0.007754066132554105,0.9938132123467792
C(quarter_str)[T.2013Q2],0.1135434122800368,0.4016572164494511,0.28268734540295837,0.7774165176571064
C(quarter_str)[T.2013Q3],0.5026532754663291,0.5436212409455027,0.9246387698024467,0.35515383915054966
C(quarter_str)[T.2013Q4],-0.48106524755475405,0.6133322175788732,-0.7843469391739397,0.4328365638835081
C(quarter_str)[T.2014Q1],0.40260218873772824,0.5812523772925485,0.6926460939618586,0.48853167604387626
C(quarter_str)[T.2014Q2],0.14288953023112538,0.2373727210617898,0.601962725927257,0.5471989491088946
C(quarter_str)[T.2014Q3],0.6102752708250425,0.44062610452158124,1.385018419386798,0.16604683523813013
C(quarter_str)[T.2014Q4],-0.307807425674426,0.6052286882239801,-0.5085803625364733,0.6110463965393663
C(quarter_str)[T.2015Q1],0.1793107013523879,0.35968386737402785,0.49852305765475546,0.6181154215373773
C(quarter_str)[T.2015Q2],0.013940636885910768,0.2998526015150949,0.046491632273562185,0.9629184033547104
C(quarter_str)[T.2015Q3],0.17755525195998562,0.42735157811844804,0.4154781707879245,0.6777918920279415
C(quarter_str)[T.2015Q4],-0.11358452619451273,0.32113770491116234,-0.3536941457121458,0.7235681104179286
C(quarter_str)[T.2016Q1],0.07334911451616843,0.3199002449516803,0.22928745968058742,0.8186454996062689
C(quarter_str)[T.2016Q2],0.1520851598622961,0.3175044558417915,0.4790016551392218,0.6319374511781627
C(quarter_str)[T.2016Q3],0.2853455064468333,0.40712844938834164,0.7008734144605429,0.48338201702261574
C(quarter_str)[T.2016Q4],0.11006221300504906,0.314302429459604,0.3501793263077367,0.7262041209409746
C(quarter_str)[T.2017Q1],-0.030253421284589743,0.2023421475710194,-0.14951616184646452,0.8811463573992081
C(quarter_str)[T.2017Q2],-0.0498131465762178,0.25741497637035704,-0.1935130087557489,0.8465572190906709
C(quarter_str)[T.2017Q3],0.09130676502571683,0.3722793034142726,0.24526414492645218,0.8062519121925136
C(quarter_str)[T.2017Q4],-0.07549765284908092,0.28671430348929916,-0.2633201480717151,0.7923038315908838
C(quarter_str)[T.2018Q1],0.03184348072478094,0.24258708268219656,0.13126618438500198,0.8955647412359077
C(quarter_str)[T.2018Q2],0.059704356936871567,0.25122037476008463,0.23765730384682854,0.8121469015030516
C(quarter_str)[T.2018Q3],0.1996535602115414,0.3554990277776291,0.5616149260932106,0.5743784086282646
C(quarter_str)[T.2018Q4],0.11748473844276212,0.26809375896385446,0.4382225789097982,0.6612249425181811
C(quarter_str)[T.2019Q1],0.08032601224447039,0.19356859581653243,0.41497440173924044,0.6781606424788709
C(quarter_str)[T.2019Q2],0.07142876452003905,0.21538940666927267,0.3316261724501469,0.7401715541905269
C(quarter_str)[T.2019Q3],0.29798483337337633,0.3709541317883289,0.8032929352662129,0.4218054403402416
C(quarter_str)[T.2019Q4],-0.007074502293632545,0.19378215365213336,-0.0365075016470933,0.9708776972488541
C(quarter_str)[T.2020Q1],0.04672858591776641,0.22612008129910327,0.20665385245442028,0.8362801997543032
C(quarter_str)[T.2020Q2],-0.3381437500836962,0.25797520203719493,-1.3107606754967964,0.18993863219346174
C(quarter_str)[T.2020Q3],0.14216334631218086,0.35790551451655983,0.39720915310346006,0.6912132330489549
C(quarter_str)[T.2020Q4],-0.052225504863849304,0.1819903982130166,-0.2869684630434198,0.7741364679247471
C(quarter_str)[T.2021Q1],-0.04187685103983918,0.18573225804248872,-0.22546891682251177,0.8216145036270924
C(quarter_str)[T.2021Q2],-0.08075440871750114,0.2158035965988624,-0.37420325699023516,0.7082531010140608
C(quarter_str)[T.2021Q3],-0.13961141080483613,0.2887573169888604,-0.48349046964659953,0.6287475250688432
C(quarter_str)[T.2021Q4],0.06650520413957013,0.3972984298660933,0.16739357404957592,0.8670603810069865
C(quarter_str)[T.2022Q1],0.09115198693898663,0.21764997862567922,0.41880080813493886,0.6753617141881556
C(quarter_str)[T.2022Q2],0.38157039912375745,0.31996877294905646,1.1925238691480335,0.23305589722325581
C(quarter_str)[T.2022Q3],0.5770026633005032,0.44495911064135557,1.2967543522568232,0.19471572149103733
C(quarter_str)[T.2022Q4],0.5339124873273281,0.2917178615208697,1.830235846868539,0.06721467967133726
C(quarter_str)[T.2023Q1],0.6407072422936875,0.2547528450775778,2.515015061357129,0.011902729879249058
C(quarter_str)[T.2023Q2],0.42188198963510853,0.2249114586794358,1.8757692120809772,0.060686977347956174
C(quarter_str)[T.2023Q3],0.7060359352545659,0.32957168911164597,2.142283328879589,0.03217068953151462
C(quarter_str)[T.2023Q4],0.4280245741932925,0.278541685901321,1.5366625387085824,0.12437596924663871
C(quarter_str)[T.2024Q1],0.607934703865038,0.25683497167260494,2.367024630275001,0.01793173940596142
C(quarter_str)[T.2024Q2],0.2649843864063303,0.16740866269263988,1.5828594658380266,0.11345349929110818
C(quarter_str)[T.2024Q3],0.781629889584166,0.538734693057928,1.4508623625991737,0.14681819012588526
C(quarter_str)[T.2024Q4],0.567794313906851,0.3612978866802344,1.5715406451003564,0.11605712108366575
C(quarter_str)[T.2025Q1],0.45257897172371264,0.24369580949173425,1.857147123980658,0.06329022534601321
C(quarter_str)[T.2025Q2],0.2916807835685192,0.18655146026681618,1.5635406077837248,0.11792549209010383
C(quarter_str)[T.2025Q3],0.6499009222811667,0.47660925584800373,1.3635927424968592,0.17269577752977738
leverage_lag_std,-0.3875131044871149,0.1628308802132395,-2.3798502101053365,0.017319676730021265
shock_x_lev,-1.8000691831129998,0.6726239427204692,-2.676189574567489,0.007446451199341121
