Time Series Search Export,Search term,Search filters,,Last update of Residential property prices data,Downloaded at,Source,Source URL,Download URL,About Residential property prices
,,REF_AREA_TXT:Reference area,"AT:Austria,BE:Belgium,BG:Bulgaria,HR:Croatia,CY:Cyprus,EE:Estonia,XM:Euro area,FI:Finland,FR:France,DE:Germany,GR:Greece,IE:Ireland,IT:Italy,LV:Latvia,LT:Lithuania,LU:Luxembourg,MT:Malta,NL:Netherlands,PT:Portugal,SK:Slovakia,SI:Slovenia,ES:Spain",2026-05-28,2026-05-28 14:14 CEST,BIS,https://data.bis.org/search?view=card&page_size=50&filter=_CATEGORY%3DRPP%255E_DATAFLOW_ID%3DBIS%2CWS_SPP%2C1.0%255EREF_AREA_TXT%3DAustria%257CBelgium%257CBulgaria%257CCroatia%257CCyprus%257CEstonia%257CEuro%2520area%257CFinland%257CFrance%257CGermany%257CGreece%257CIreland%257CItaly%257CLatvia%257CLithuania%257CLuxembourg%257CMalta%257CNetherlands%257CPortugal%257CSlovakia%257CSlovenia%257CSpain%255EUNIT_MEASURE%3D628%255EVALUE%3D628%257CR&ccId=,https://data.bis.org/search?view=card&page_size=50&filter=_CATEGORY%3DRPP%255E_DATAFLOW_ID%3DBIS%2CWS_SPP%2C1.0%255EREF_AREA_TXT%3DAustria%257CBelgium%257CBulgaria%257CCroatia%257CCyprus%257CEstonia%257CEuro%2520area%257CFinland%257CFrance%257CGermany%257CGreece%257CIreland%257CItaly%257CLatvia%257CLithuania%257CLuxembourg%257CMalta%257CNetherlands%257CPortugal%257CSlovakia%257CSlovenia%257CSpain%255EUNIT_MEASURE%3D628%255EVALUE%3D628%257CR&ccId=&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel,https://data.bis.org/topics/RPP
,,UNIT_MEASURE:Unit of measure,"628:Index, 2010 = 100",,,,,,
,,VALUE:Value,"628,R",,,,,,
,,TOPIC:Topic,RPP:Property prices / Residential property prices,,,,,,
,,DATAFLOW_ID:Dataflow Id,"BIS,WS_SPP,1.0:",,,,,,

DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,REF_AREA:Reference area,VALUE:Value,UNIT_MEASURE:Unit of measure,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-03-31,F:Free,,A:Normal value,102.0875
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-06-30,F:Free,,A:Normal value,100.0874
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-09-30,F:Free,,A:Normal value,98.0257
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2001-12-31,F:Free,,A:Normal value,98.4494
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-03-31,F:Free,,A:Normal value,101.1838
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-06-30,F:Free,,A:Normal value,100.3197
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-09-30,F:Free,,A:Normal value,104.5917
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2002-12-31,F:Free,,A:Normal value,107.275
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-03-31,F:Free,,A:Normal value,108.5709
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-06-30,F:Free,,A:Normal value,109.2534
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-09-30,F:Free,,A:Normal value,114.7832
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2003-12-31,F:Free,,A:Normal value,119.5605
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-03-31,F:Free,,A:Normal value,118.9152
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-06-30,F:Free,,A:Normal value,118.7867
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-09-30,F:Free,,A:Normal value,123.7792
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2004-12-31,F:Free,,A:Normal value,129.5681
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-03-31,F:Free,,A:Normal value,129.4423
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-06-30,F:Free,,A:Normal value,130.5077
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-09-30,F:Free,,A:Normal value,134.5564
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2005-12-31,F:Free,,A:Normal value,139.5555
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-03-31,F:Free,,A:Normal value,141.4267
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-06-30,F:Free,,A:Normal value,144.2815
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-09-30,F:Free,,A:Normal value,151.2045
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2006-12-31,F:Free,,A:Normal value,153.235
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2007-03-31,F:Free,,A:Normal value,154.3365
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2007-06-30,F:Free,,A:Normal value,151.9434
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2007-09-30,F:Free,,A:Normal value,150.4122
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2007-12-31,F:Free,,A:Normal value,148.2679
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2008-03-31,F:Free,,A:Normal value,143.8638
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2008-06-30,F:Free,,A:Normal value,137.4005
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2008-09-30,F:Free,,A:Normal value,132.7688
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2008-12-31,F:Free,,A:Normal value,127.1434
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2009-03-31,F:Free,,A:Normal value,121.8602
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2009-06-30,F:Free,,A:Normal value,115.048
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2009-09-30,F:Free,,A:Normal value,111.3268
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2009-12-31,F:Free,,A:Normal value,109.3506
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2010-03-31,F:Free,,A:Normal value,106.1786
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2010-06-30,F:Free,,A:Normal value,101.8253
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2010-09-30,F:Free,,A:Normal value,98.2932
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2010-12-31,F:Free,,A:Normal value,93.8037
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2011-03-31,F:Free,,A:Normal value,88.8813
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2011-06-30,F:Free,,A:Normal value,83.1854
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2011-09-30,F:Free,,A:Normal value,78.1243
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2011-12-31,F:Free,,A:Normal value,73.4192
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2012-03-31,F:Free,,A:Normal value,69.9288
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2012-06-30,F:Free,,A:Normal value,67.7156
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2012-09-30,F:Free,,A:Normal value,68.4153
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2012-12-31,F:Free,,A:Normal value,69.1535
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2013-03-31,F:Free,,A:Normal value,67.0866
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2013-06-30,F:Free,,A:Normal value,66.7638
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2013-09-30,F:Free,,A:Normal value,70.5928
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2013-12-31,F:Free,,A:Normal value,72.8341
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2014-03-31,F:Free,,A:Normal value,73.9763
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2014-06-30,F:Free,,A:Normal value,77.5017
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2014-09-30,F:Free,,A:Normal value,83.8631
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2014-12-31,F:Free,,A:Normal value,87.1173
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2015-03-31,F:Free,,A:Normal value,87.4601
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2015-06-30,F:Free,,A:Normal value,88.6005
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2015-09-30,F:Free,,A:Normal value,91.3004
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2015-12-31,F:Free,,A:Normal value,93.2067
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2016-03-31,F:Free,,A:Normal value,94.1976
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2016-06-30,F:Free,,A:Normal value,94.0526
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2016-09-30,F:Free,,A:Normal value,98.0032
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2016-12-31,F:Free,,A:Normal value,101.2336
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2017-03-31,F:Free,,A:Normal value,102.3971
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2017-06-30,F:Free,,A:Normal value,103.735
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2017-09-30,F:Free,,A:Normal value,109.288
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2017-12-31,F:Free,,A:Normal value,112.6013
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2018-03-31,F:Free,,A:Normal value,114.7648
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2018-06-30,F:Free,,A:Normal value,116.6199
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2018-09-30,F:Free,,A:Normal value,118.3497
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2018-12-31,F:Free,,A:Normal value,119.8911
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2019-03-31,F:Free,,A:Normal value,118.8369
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2019-06-30,F:Free,,A:Normal value,118.1429
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2019-09-30,F:Free,,A:Normal value,119.5683
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2019-12-31,F:Free,,A:Normal value,119.6039
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2020-03-31,F:Free,,A:Normal value,118.7668
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2020-06-30,F:Free,,A:Normal value,118.8835
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2020-09-30,F:Free,,A:Normal value,119.7115
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2020-12-31,F:Free,,A:Normal value,121.8529
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2021-03-31,F:Free,,A:Normal value,122.6536
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2021-06-30,F:Free,,A:Normal value,123.7376
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2021-09-30,F:Free,,A:Normal value,128.5944
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2021-12-31,F:Free,,A:Normal value,131.7516
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2022-03-31,F:Free,,A:Normal value,133.2734
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2022-06-30,F:Free,,A:Normal value,130.9449
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2022-09-30,F:Free,,A:Normal value,132.3715
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2022-12-31,F:Free,,A:Normal value,131.5078
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2023-03-31,F:Free,,A:Normal value,129.75
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2023-06-30,F:Free,,A:Normal value,126.1487
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2023-09-30,F:Free,,A:Normal value,126.3512
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2023-12-31,F:Free,,A:Normal value,129.7843
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2024-03-31,F:Free,,A:Normal value,133.3316
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2024-06-30,F:Free,,A:Normal value,133.4938
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2024-09-30,F:Free,,A:Normal value,136.7761
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2024-12-31,F:Free,,A:Normal value,140.4857
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2025-03-31,F:Free,,A:Normal value,141.2135
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2025-06-30,F:Free,,A:Normal value,141.1978
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2025-09-30,F:Free,,A:Normal value,143.9676
"BIS,WS_SPP,1.0",Q.IE.R.628,Q:Quarterly,IE:Ireland,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,2025-12-31,F:Free,,A:Normal value,145.9828
"BIS,WS_SPP,1.0",Q.IT.R.628,Q:Quarterly,IT:Italy,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1947-03-31,F:Free,,A:Normal value,32.0595
"BIS,WS_SPP,1.0",Q.IT.R.628,Q:Quarterly,IT:Italy,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1947-06-30,F:Free,,A:Normal value,29.948
"BIS,WS_SPP,1.0",Q.IT.R.628,Q:Quarterly,IT:Italy,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1947-09-30,F:Free,,A:Normal value,27.9281
"BIS,WS_SPP,1.0",Q.IT.R.628,Q:Quarterly,IT:Italy,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1947-12-31,F:Free,,A:Normal value,29.1372
"BIS,WS_SPP,1.0",Q.IT.R.628,Q:Quarterly,IT:Italy,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1948-03-31,F:Free,,A:Normal value,33.8444
"BIS,WS_SPP,1.0",Q.IT.R.628,Q:Quarterly,IT:Italy,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1948-06-30,F:Free,,A:Normal value,34.5275
"BIS,WS_SPP,1.0",Q.IT.R.628,Q:Quarterly,IT:Italy,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1948-09-30,F:Free,,A:Normal value,32.577
"BIS,WS_SPP,1.0",Q.IT.R.628,Q:Quarterly,IT:Italy,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1948-12-31,F:Free,,A:Normal value,32.9188
"BIS,WS_SPP,1.0",Q.IT.R.628,Q:Quarterly,IT:Italy,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1949-03-31,F:Free,,A:Normal value,33.1816
"BIS,WS_SPP,1.0",Q.IT.R.628,Q:Quarterly,IT:Italy,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1949-06-30,F:Free,,A:Normal value,32.92
"BIS,WS_SPP,1.0",Q.IT.R.628,Q:Quarterly,IT:Italy,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1949-09-30,F:Free,,A:Normal value,30.9141
"BIS,WS_SPP,1.0",Q.IT.R.628,Q:Quarterly,IT:Italy,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1949-12-31,F:Free,,A:Normal value,30.3407
"BIS,WS_SPP,1.0",Q.IT.R.628,Q:Quarterly,IT:Italy,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1950-03-31,F:Free,,A:Normal value,30.5676
"BIS,WS_SPP,1.0",Q.IT.R.628,Q:Quarterly,IT:Italy,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1950-06-30,F:Free,,A:Normal value,32.3429
"BIS,WS_SPP,1.0",Q.IT.R.628,Q:Quarterly,IT:Italy,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1950-09-30,F:Free,,A:Normal value,34.0027
"BIS,WS_SPP,1.0",Q.IT.R.628,Q:Quarterly,IT:Italy,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1950-12-31,F:Free,,A:Normal value,33.8948
"BIS,WS_SPP,1.0",Q.IT.R.628,Q:Quarterly,IT:Italy,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1951-03-31,F:Free,,A:Normal value,34.8824
"BIS,WS_SPP,1.0",Q.IT.R.628,Q:Quarterly,IT:Italy,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1951-06-30,F:Free,,A:Normal value,36.0824
"BIS,WS_SPP,1.0",Q.IT.R.628,Q:Quarterly,IT:Italy,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1951-09-30,F:Free,,A:Normal value,35.5473
"BIS,WS_SPP,1.0",Q.IT.R.628,Q:Quarterly,IT:Italy,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1951-12-31,F:Free,,A:Normal value,34.9377
"BIS,WS_SPP,1.0",Q.IT.R.628,Q:Quarterly,IT:Italy,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1952-03-31,F:Free,,A:Normal value,34.5411
"BIS,WS_SPP,1.0",Q.IT.R.628,Q:Quarterly,IT:Italy,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1952-06-30,F:Free,,A:Normal value,34.5564
"BIS,WS_SPP,1.0",Q.IT.R.628,Q:Quarterly,IT:Italy,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1952-09-30,F:Free,,A:Normal value,34.6202
"BIS,WS_SPP,1.0",Q.IT.R.628,Q:Quarterly,IT:Italy,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1952-12-31,F:Free,,A:Normal value,34.6775
"BIS,WS_SPP,1.0",Q.IT.R.628,Q:Quarterly,IT:Italy,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1953-03-31,F:Free,,A:Normal value,34.2159
"BIS,WS_SPP,1.0",Q.IT.R.628,Q:Quarterly,IT:Italy,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1953-06-30,F:Free,,A:Normal value,34.799
"BIS,WS_SPP,1.0",Q.IT.R.628,Q:Quarterly,IT:Italy,R:Real,"628:Index, 2010 = 100","Index, 2010 = 100",Units,1953-09-30,F:Free,,A:Normal value,33.7771
