variable,coefficient,std_error,t_stat,p_value
C(quarter_str)[T.2023Q3],-0.21247929293408696,0.8356251426813989,-0.2542758493985377,0.7992824561555303
C(quarter_str)[T.2023Q4],-0.33023808930156323,0.8644622604355949,-0.3820156233716428,0.7024497761528286
C(quarter_str)[T.2024Q1],0.039034692058279585,0.8557503902633475,0.04561457698694955,0.9636174505107765
C(quarter_str)[T.2024Q2],0.3500610602278336,0.692149948686922,0.5057589918079668,0.6130258498504471
C(quarter_str)[T.2024Q3],1.0688712272414604,0.5672434557385667,1.8843253570017136,0.059520979535864264
C(quarter_str)[T.2024Q4],0.3323923968625761,0.6266393824866409,0.5304364937032381,0.5958093292479258
C(quarter_str)[T.2025Q1],0.4938091631364123,0.8679527765101583,0.5689355187293798,0.5693998999933207
C(quarter_str)[T.2025Q2],0.5341818125463672,0.6757401648804586,0.7905136327672135,0.4292278637720631
C(quarter_str)[T.2025Q3],0.7690081968835152,0.7337882900953717,1.0479973682648518,0.2946398194024328
mortgage_leverage_lag_std,-1.382976186009544,0.268299816675273,-5.154592362928743,2.5418325318647823e-07
shock_x_mortgage_lev,-2.440856478415859,0.9568024138747631,-2.5510559369631203,0.010739708727863572
