country,quarter,house_price_index,rent_index,leverage_ratio,ecb_shock,price_rent_ratio,log_house_price,log_rent,log_price_rent_ratio
AT,2017Q4,129.3309,74.13333333333333,84.04,-0.01932455,1.7445714928057559,4.862374236345181,4.305865273708317,0.556508962636863
AT,2018Q1,134.122,74.66333333333334,83.06,-0.0005995399999999,1.7963569802223314,4.898749833505932,4.312989119333265,0.5857607141726668
AT,2018Q2,133.7521,75.19333333333333,82.85,-0.03918716,1.77877604397553,4.895988086587437,4.320062574543661,0.5759255120437761
AT,2018Q3,137.1799,75.99,83.35,-0.0020336499999999,1.8052362152914858,4.921293203101672,4.330601752681694,0.5906914504199786
AT,2018Q4,135.9921,76.65333333333334,83.34,0.01586212,1.774118542355192,4.912596795813571,4.33929309208698,0.5733037037265905
AT,2019Q1,138.2867,77.05,83.17,0.0262765599999999,1.7947657365347178,4.929329066295033,4.344454561766125,0.5848745045289078
AT,2019Q2,138.8119,77.67,83.79,0.02784615,1.787200978498777,4.933119779267997,4.352469082431556,0.5806506968364413
AT,2019Q3,138.3395,78.24,84.41,0.07436163,1.7681428936605317,4.929710808882258,4.359781025726562,0.5699297831556962
AT,2019Q4,138.2725,78.51,84.15,-0.00264775,1.7612087632148772,4.929226375804082,4.363226005210164,0.5660003705939176
AT,2020Q1,140.347,79.26333333333334,84.69,0.20784853,1.7706421632532907,4.944117927445846,4.372775642559696,0.5713422848861494
AT,2020Q2,144.5,80.27666666666667,85.73,0.0452638599999999,1.8000249138396378,4.973279507552487,4.385479001724133,0.587800505828354
AT,2020Q3,149.191,81.82666666666667,86.23,-0.02189026,1.823256477106078,5.005227364234415,4.404603188852787,0.6006241753816284
AT,2020Q4,150.1949,82.88666666666667,86.08,-0.0147992399999999,1.8120513954797715,5.011933784026529,4.417474212856682,0.594459571169847
AT,2021Q1,155.5338,83.56,85.54,0.01509516,1.8613427477261848,5.046863071343352,4.425564936688365,0.6212981346549863
AT,2021Q2,157.5014,83.37666666666667,84.81,-0.01374249,1.8890345020589292,5.0594343471150705,4.423368494040988,0.6360658530740828
AT,2021Q3,159.7536,82.17,85.59,-0.0067385499999999,1.9441840087623221,5.073632628214998,4.408790271943096,0.6648423562719012
AT,2021Q4,162.4165,81.50333333333333,86.14,0.02709624,1.9927589873624802,5.090164023551769,4.400643919205944,0.6895201043458246
AT,2022Q1,165.1251,81.75333333333333,85.03,0.05082729,2.0197965424447526,5.106703368444123,4.4037065836657705,0.7029967847783526
AT,2022Q2,165.1929,82.66666666666667,84.57,0.01277543,1.9983012096774193,5.107113881955056,4.4148164574968725,0.6922974244581831
AT,2022Q3,161.1713,83.77,82.23,0.12615794,1.9239739763638535,5.082467774519346,4.428074948165718,0.6543928263536274
AT,2022Q4,154.5475,85.16000000000001,80.14,0.0389859599999999,1.8147898074213245,5.040501492452469,4.444531840025279,0.59596965242719
AT,2023Q1,151.0834,86.94666666666667,77.47,0.03538799,1.7376560343505598,5.0178320022243375,4.465294903856892,0.5525370983674457
AT,2023Q2,148.334,88.7,75.52,-0.05134698,1.6723111612175874,4.999466487870054,4.485259889315534,0.5142065985545194
AT,2023Q3,146.5346,90.80333333333334,74.97,-0.0253186899999999,1.613757938401674,4.987261578046016,4.508695995652956,0.47856558239305985
AT,2023Q4,143.1631,93.06,73.6,0.00773644,1.5383956587148075,4.963984539756701,4.533244446416503,0.4307400933401982
AT,2024Q1,141.1147,94.46999999999998,71.95,-0.06778416,1.4937514554885152,4.949573034863868,4.548282323781043,0.4012907110828259
AT,2024Q2,140.1282,95.27,70.42,0.00802221,1.4708533641230188,4.942557717884468,4.556714965718688,0.3858427521657805
AT,2024Q3,139.9646,96.38666666666666,69.43,0.02620021,1.452115783649191,4.94138953349269,4.568367879463986,0.37302165402870324
AT,2024Q4,138.9802,97.37,67.98,-0.01459511,1.4273410701448084,4.934331476941125,4.578518154990665,0.3558133219504602
AT,2025Q1,137.3581,98.43666666666668,67.3,-0.01072019,1.3953956858894043,4.922591384227974,4.5894133633756535,0.3331780208523208
AT,2025Q2,135.9089,99.11333333333334,67.33,-0.00896936,1.371247393556198,4.911984808343155,4.596263976517095,0.31572083182606014
AT,2025Q3,136.7011,100.65333333333336,67.86,0.0084398899999999,1.3581378328255393,4.917796790515378,4.611682269603315,0.306114520912063
BE,2002Q1,69.7482,61.18666666666667,60.31,0.00333087,1.1399248202222705,4.24489161391687,4.113929300858523,0.1309623130583467
BE,2002Q2,70.8455,61.59,61.26,0.04156148,1.1502760188342263,4.260501449652376,4.120499519698952,0.14000192995342411
BE,2002Q3,72.4755,61.88333333333333,61.46,0.03763491,1.1711634796660382,4.283248573714587,4.1252508919549795,0.15799768175960796
BE,2002Q4,73.334,62.13,62.74,0.09370394,1.1803315628520843,4.295024348552021,4.129228964075603,0.16579538447641817
BE,2003Q1,73.7269,62.60666666666666,62.83,0.09542948,1.1776205941859228,4.30036772581721,4.136871768708358,0.1634959571088526
BE,2003Q2,74.3877,62.96333333333333,63.56,0.07514996,1.1814447562073165,4.309290605591117,4.142552546375619,0.16673805921549828
BE,2003Q3,75.9785,63.196666666666665,63.01,0.00414956,1.2022548657629621,4.330450405527225,4.146251557145837,0.18419884838138734
BE,2003Q4,77.2544,63.39000000000001,63.81,0.04143882,1.2187158857864016,4.347103872084617,4.1493061202960755,0.19779775178854112
BE,2004Q1,78.8499,63.86333333333334,64.64,-0.00241803,1.2346662143118117,4.367546045177425,4.156745383439791,0.21080066173763384
BE,2004Q2,78.465,64.18,65.17,0.05648209,1.2225771268307883,4.3626526654906845,4.161691635681711,0.2009610298089732
BE,2004Q3,80.9843,64.33999999999999,66.04,0.01864253,1.2586928815666774,4.394255308725033,4.16418152181088,0.2300737869141532
BE,2004Q4,82.4761,64.52333333333333,67.42,0.0134245,1.2782368135558198,4.412508554400666,4.167026915489345,0.2454816389113207
BE,2005Q1,85.6401,64.99666666666667,68.35,-0.01816235,1.3176075696189549,4.450153631399456,4.174335986529385,0.2758176448700695
BE,2005Q2,86.6113,65.35333333333334,70.31,0.00798641,1.3252774660818116,4.461430292044416,4.17980844616547,0.28162184587894606
BE,2005Q3,88.8244,65.65666666666667,71.0,-0.02394718,1.3528618571356044,4.4866613870292245,4.1844391442094935,0.302222242819731
BE,2005Q4,90.7473,65.95,72.28,-0.06233713,1.3760015163002273,4.5080787206362425,4.188896879163323,0.3191818414729192
BE,2006Q1,92.2248,66.42666666666666,73.17,0.00109681,1.388370132476917,4.524229074871009,4.196098582285815,0.3281304925851935
BE,2006Q2,93.9116,66.71999999999998,73.43,-0.09556971,1.4075479616306958,4.542353914260565,4.200504758050491,0.3418491562100742
BE,2006Q3,96.2827,67.04666666666667,74.52,0.02913577,1.436054986576514,4.56728865572898,4.205388894348225,0.36189976138075525
BE,2006Q4,97.1506,67.24666666666667,75.57,0.01058187,1.4446901953008822,4.576262351820847,4.20836745095858,0.3678949008622672
BE,2007Q1,98.8093,67.7,76.03,-0.0274856099999999,1.459516986706056,4.593191729878569,4.215086179918229,0.37810554996034007
BE,2007Q2,100.25,68.04,77.12,0.01080658,1.4733980011757788,4.6076670661866785,4.220095767527661,0.38757129865901746
BE,2007Q3,101.7298,68.31333333333333,77.66,-0.0322175799999999,1.4891646335512834,4.622320278815324,4.2241049647034625,0.3982153141118616
BE,2007Q4,100.9165,68.54666666666667,78.45,0.02471865,1.4722305971600855,4.614293442236065,4.227514778519194,0.3867786637168708
BE,2008Q1,100.2148,68.97666666666667,78.99,0.03576784,1.452879717778959,4.607315882334333,4.233768283155628,0.37354759917870595
BE,2008Q2,99.8087,69.38,79.47,0.09407425,1.438580282502162,4.603255353866653,4.239598641541604,0.36365671232504937
BE,2008Q3,100.5061,69.65333333333334,80.08,-0.0660172899999999,1.442947454058193,4.610218422174585,4.243530557419956,0.3666878647546278
BE,2008Q4,100.6476,69.92666666666666,80.56,0.21300303,1.4393307274287348,4.6116253067940525,4.247447073865348,0.36417823292870405
BE,2009Q1,99.5764,70.46,81.09,-0.01359035,1.4132330400227082,4.600925188722825,4.255045172913092,0.34588001580973343
BE,2009Q2,98.8441,70.86333333333333,82.26,0.05999923,1.3948553553788985,4.5935438614417965,4.260753139444861,0.33279072199693577
BE,2009Q3,101.2324,71.12666666666667,83.58,0.0087045999999999,1.4232692848439403,4.617418863716463,4.264462325095206,0.35295653862125725
BE,2009Q4,100.0917,71.21333333333332,82.43,-0.07014606,1.405519097547276,4.6060867658004465,4.265680066803459,0.3404066989969867
BE,2010Q1,99.4178,71.49,83.52,0.01189718,1.390653238215135,4.599331172077294,4.26955757977876,0.32977359229853326
BE,2010Q2,99.2191,71.67333333333333,84.11,0.0079532599999999,1.3843237838340618,4.597330536079899,4.272118758388972,0.3252117776909264
BE,2010Q3,101.0517,71.82666666666667,85.03,0.01648813,1.4068827733432336,4.615632267062894,4.274255809144224,0.3413764579186705
BE,2010Q4,100.2996,71.97,86.02,-0.0077428299999999,1.3936306794497708,4.6081617069240455,4.276249365519713,0.33191234140433246
BE,2011Q1,99.7994,72.26333333333334,86.64,0.06421043,1.3810517090271692,4.603162171275298,4.280316854372315,0.3228453169029829
BE,2011Q2,99.3982,72.55,87.89,-0.07734268,1.3700647829083392,4.599134004846653,4.2842759793301965,0.31485802551645653
BE,2011Q3,100.9206,72.67,88.44,-0.04513712,1.3887518921150406,4.614334069058394,4.2859286446285445,0.32840542442984966
BE,2011Q4,100.0634,72.84666666666666,90.37,0.06776825,1.373616729202892,4.605803985094997,4.288356775474489,0.31744720962050815
BE,2012Q1,99.463,73.3,90.71,0.01879029,1.356930422919509,4.599785715711252,4.294560608892605,0.3052251068186458
BE,2012Q2,99.3698,73.64333333333333,91.16,0.08157494,1.3493387045670575,4.598848244561363,4.299233620594827,0.2996146239665362
BE,2012Q3,100.0835,73.86,90.24,0.06135204,1.3550433252098566,4.606004837569531,4.3021714094244174,0.3038334281451138
BE,2012Q4,99.3677,73.99,90.68,0.00919029,1.3429882416542778,4.598827111156746,4.303929948937459,0.2948971622192864
BE,2013Q1,99.616,74.30333333333333,90.75,-0.0012058899999999,1.3406666367592304,4.601322794259198,4.308155813884731,0.2931669803744665
BE,2013Q2,99.7773,74.64,91.61,0.05196265,1.336780546623794,4.602940702535808,4.312676556539088,0.29026414599671896
BE,2013Q3,100.6686,74.80333333333333,92.12,-0.06975126,1.345776926161936,4.611833933820354,4.314862447267376,0.29697148655297845
BE,2013Q4,99.6875,75.03666666666668,92.28,-0.0107668199999999,1.3285171693838567,4.602040292979163,4.317976882957963,0.2840634100212012
BE,2014Q1,98.186,75.64,92.41,0.05823669,1.2980698043363301,4.586863639005449,4.325985243790257,0.26087839521519207
BE,2014Q2,98.4335,75.89999999999999,93.43,-0.055573,1.2968840579710146,4.589381193273696,4.3294166844015844,0.25996450887211237
BE,2014Q3,99.9309,76.10333333333334,94.4,-0.08136055,1.3130949148088125,4.6044789471375545,4.332092065923253,0.2723868812143019
BE,2014Q4,100.499,76.32666666666667,96.5,0.07325807,1.3166957812909423,4.61014777720087,4.335022374827557,0.2751254023733135
BE,2015Q1,99.1763,76.59,97.4,-0.01886947,1.2948988118553335,4.596899074456656,4.338466519921502,0.2584325545351536
BE,2015Q2,99.6713,76.69,97.47,0.00741236,1.2996648846003391,4.601877771936344,4.339771321776768,0.26210645015957607
BE,2015Q3,101.8188,76.78,98.17,-0.03315962,1.3261109663974993,4.62319476290091,4.340944189572651,0.28225057332825837
BE,2015Q4,101.3075,76.96,98.97,0.09065469,1.3163656444906446,4.618160446026336,4.343285806357451,0.274874639668885
BE,2016Q1,99.8489,77.29333333333334,99.16,-0.02058062,1.2918177505606347,4.603658043276354,4.347607707803422,0.2560503354729322
BE,2016Q2,99.8454,77.42666666666666,99.82,0.0229170699999999,1.289547959359394,4.603622989696955,4.349331251835739,0.2542917378612156
BE,2016Q3,101.8267,77.54333333333334,99.41,0.0334953,1.3131586639728323,4.623272348705693,4.350836919883843,0.27243542882185007
BE,2016Q4,101.8682,77.67666666666666,99.77,-0.02712766,1.3114388705316913,4.623679820866991,4.352554911974138,0.27112490889285396
BE,2017Q1,101.1554,78.09666666666666,100.14,-0.02346464,1.2952588672158436,4.616657948249076,4.357947375610439,0.25871057263863706
BE,2017Q2,100.9276,78.25666666666667,100.38,0.0024797,1.2896997060953272,4.614403428111413,4.359994022809307,0.2544094053021061
BE,2017Q3,103.9629,78.37333333333333,100.96,-0.0087218,1.3265085913576047,4.6440341047285845,4.361483733442552,0.28255037128603266
BE,2017Q4,102.9155,78.54333333333334,100.7,-0.01932455,1.310302168654246,4.633908263177435,4.3636504894681725,0.2702577737092629
BE,2018Q1,102.5085,78.94666666666667,99.97,-0.0005995399999999,1.2984525418003714,4.6299457219694915,4.368772518995466,0.2611732029740259
BE,2018Q2,102.9604,79.08999999999999,100.97,-0.03918716,1.3018131242887852,4.634344448284209,4.370586444531326,0.26375800375288394
BE,2018Q3,104.3403,79.20333333333333,101.17,-0.0020336499999999,1.3173725853289002,4.647657672805755,4.372018385476812,0.2756392873289424
BE,2018Q4,103.0205,79.32,101.17,0.01586212,1.298796016137166,4.634927997552181,4.373490303651595,0.26143769390058536
BE,2019Q1,103.7313,79.73666666666666,101.72,0.0262765599999999,1.3009234563772418,4.641803901901597,4.378729538554587,0.2630743633470111
BE,2019Q2,104.142,79.87666666666667,101.25,0.02784615,1.3037850018778951,4.645755352466799,4.380483778416367,0.2652715740504325
BE,2019Q3,107.5508,80.01,101.53,0.07436163,1.3442169728783901,4.677963294086818,4.382151626862033,0.2958116672247855
BE,2019Q4,106.8041,80.27333333333333,103.06,-0.00264775,1.3305053566979488,4.670996315302345,4.385437477795963,0.2855588375063814
BE,2020Q1,106.5837,81.68,102.69,0.20784853,1.3048934867776687,4.668930591972572,4.402809173856411,0.26612141811616125
BE,2020Q2,107.992,82.05,104.49,0.0452638599999999,1.316173065204144,4.682057150306526,4.4073288175361,0.2747283327704261
BE,2020Q3,110.0807,81.92333333333333,104.62,-0.02189026,1.343703869471457,4.701213733176443,4.405783850567545,0.2954298826088984
BE,2020Q4,112.4435,82.78,105.22,-0.0147992399999999,1.3583413868084078,4.722450873266432,4.416186486320586,0.30626438694584535
BE,2021Q1,112.6126,83.13666666666667,106.4,0.01509516,1.3545479331221684,4.723953609978052,4.4204858400049485,0.3034677699731038
BE,2021Q2,113.9179,83.51333333333334,105.67,-0.01374249,1.364068412229584,4.735478013504993,4.4250062997479365,0.31047171375705734
BE,2021Q3,115.3707,83.73333333333333,105.64,-0.0067385499999999,1.3778347929936305,4.748150422356,4.427637145925934,0.320513276430066
BE,2021Q4,113.2305,84.67333333333333,105.32,0.02709624,1.3372628139516574,4.729425564107067,4.438800715408064,0.290624848699003
BE,2022Q1,110.7734,85.14666666666666,105.16,0.05082729,1.3009716567491387,4.707486673289073,4.4443752597384165,0.26311141355065637
BE,2022Q2,110.7344,86.06,103.19,0.01277543,1.2867115965605391,4.707134541216044,4.455044727410454,0.25208981380559115
BE,2022Q3,110.2697,86.89666666666666,101.94,0.12615794,1.2689750278108098,4.702929183171983,4.4647196732694425,0.23820950990254006
BE,2022Q4,106.6383,88.71,100.88,0.0389859599999999,1.2021001014541766,4.669442734258015,4.485372622532496,0.18407011172551954
BE,2023Q1,107.4156,90.31666666666666,98.25,0.03538799,1.1893220151319432,4.676705422923449,4.503322013344014,0.17338340957943618
BE,2023Q2,107.3712,91.33666666666666,96.38,-0.05134698,1.1755541768548594,4.676291989689821,4.51455231340435,0.16173967628547065
BE,2023Q3,107.5736,92.0,95.15,-0.0253186899999999,1.169278260869565,4.678175264463822,4.5217885770490405,0.15638668741478162
BE,2023Q4,108.6997,93.75,94.89,0.00773644,1.1594634666666668,4.688589034233751,4.54063166485052,0.14795736938323073
BE,2024Q1,107.9284,95.45666666666666,94.67,-0.06778416,1.1306533505604637,4.681468044304135,4.558672392328511,0.12279565197562395
BE,2024Q2,107.1467,95.92333333333332,94.63,0.00802221,1.1170035097473678,4.6741989234985155,4.56354926129699,0.11064966220152546
BE,2024Q3,107.9619,96.28666666666668,94.51,0.02620021,1.121254933185626,4.681778387105723,4.567329853004911,0.114448534100812
BE,2024Q4,108.3145,97.90666666666668,94.84,-0.01459511,1.1063036224976166,4.685039032394787,4.5840146439153004,0.10102438847948725
BE,2025Q1,107.0495,98.63666666666666,94.74,-0.01072019,1.0852911358183233,4.673291344310164,4.59144306536809,0.08184827894207398
BE,2025Q2,107.8057,99.48333333333336,95.03,-0.00896936,1.0836558887585857,4.680330532772759,4.599990125946549,0.08034040682620977
BE,2025Q3,109.7328,100.13666666666666,95.02,0.0084398899999999,1.0958303651676045,4.698048319855679,4.606535919615874,0.09151240023980489
DE,2002Q1,114.0264,72.82000000000001,102.64,0.00333087,1.5658665201867616,4.736430000531598,4.287990642747287,0.448439357784311
DE,2002Q2,113.6859,73.06,102.76,0.04156148,1.556062140706269,4.733439382512456,4.291281021367136,0.44215836114531976
DE,2002Q3,113.2907,73.23666666666666,102.81,0.03763491,1.5469122934777662,4.729957081699392,4.29369620630017,0.43626087539922237
DE,2002Q4,112.8811,73.39333333333333,103.24,0.09370394,1.538029339631211,4.726335052358878,4.295833104974148,0.4305019473847306
DE,2003Q1,111.6164,73.57333333333334,102.12,0.09542948,1.5170768394345777,4.7150679925556345,4.298282641240921,0.4167853513147136
DE,2003Q2,111.3089,73.81666666666666,101.8,0.07514996,1.5079101377286068,4.71230921914564,4.301584541701097,0.4107246774445426
DE,2003Q3,110.4557,73.90666666666667,101.66,0.00414956,1.4945295868663178,4.704614535596546,4.302803035883494,0.40181149971305224
DE,2003Q4,109.7094,74.04,101.45,0.04143882,1.4817585089141003,4.697835051850813,4.304605487705297,0.39322956414551646
DE,2004Q1,108.2837,74.24,100.25,-0.00241803,1.4585627693965517,4.6847546348309335,4.307303088477945,0.37745154635298817
DE,2004Q2,107.9492,74.41000000000001,100.03,0.05648209,1.450735116247816,4.681660746095005,4.30959034140917,0.37207040468583485
DE,2004Q3,107.293,74.55333333333333,100.24,0.01864253,1.4391442367879819,4.675563409857141,4.311514752931933,0.3640486569252076
DE,2004Q4,106.6183,74.70333333333333,99.75,0.0134245,1.4272227923787426,4.6692551667917925,4.313524714079387,0.3557304527124051
DE,2005Q1,106.1412,74.91333333333334,98.57,-0.01816235,1.4168532526475035,4.6647702831583375,4.3163318898116465,0.34843839334669036
DE,2005Q2,105.2077,75.12666666666667,98.33,0.00798641,1.4004042062294793,4.655936491541415,4.319175577856093,0.33676091368532185
DE,2005Q3,104.2471,75.27666666666666,97.95,-0.02394718,1.3848527653544704,4.646764042546187,4.321170215161103,0.3255938273850839
DE,2005Q4,104.1107,75.40666666666667,97.46,-0.06233713,1.380656440633012,4.645454756121728,4.322895688435126,0.3225590676866022
DE,2006Q1,102.6415,75.67666666666666,96.74,0.00109681,1.3563163458573757,4.631242334386098,4.326469878671424,0.3047724557146734
DE,2006Q2,103.6188,75.89999999999999,96.23,-0.09556971,1.365201581027668,4.640718780543672,4.3294166844015844,0.31130209614208837
DE,2006Q3,104.2189,76.08666666666666,95.92,0.02913577,1.369739332340314,4.646493494829322,4.331873041457344,0.3146204533719775
DE,2006Q4,103.0737,76.22000000000001,94.91,0.01058187,1.352318289162949,4.63544426633783,4.333623895445714,0.3018203708921149
DE,2007Q1,101.6453,76.48666666666666,93.73,-0.0274856099999999,1.328928353525669,4.621489301917341,4.337116433702887,0.2843728682144542
DE,2007Q2,100.7383,76.68666666666667,93.11,0.01080658,1.31363513865948,4.6125260650510365,4.3397278557997545,0.2727982092512815
DE,2007Q3,100.8471,76.86666666666667,92.41,-0.0322175799999999,1.311974414570685,4.613605508409181,4.342072319166849,0.2715331892423317
DE,2007Q4,100.1891,77.04,91.64,0.02471865,1.3004815680166146,4.607059400298397,4.34432476748987,0.26273463280852627
DE,2008Q1,101.639,77.32666666666667,90.39,0.03576784,1.3144107250625052,4.621427319757362,4.3480388723856205,0.2733884473717407
DE,2008Q2,101.8112,77.58,89.6,0.09407425,1.3123382315029648,4.62312011771107,4.351309662011821,0.27181045569924933
DE,2008Q3,100.6326,77.77999999999999,88.73,-0.0660172899999999,1.2938107482643355,4.6114762608369455,4.3538843287276014,0.2575919321093449
DE,2008Q4,101.9201,78.00333333333333,88.5,0.21300303,1.3066121105935644,4.6241891729850675,4.356751560819211,0.2674376121658565
DE,2009Q1,101.7331,78.19,88.14,-0.01359035,1.301101163831692,4.62235271716158,4.359141762136423,0.26321095502515773
DE,2009Q2,100.184,78.38333333333334,88.55,0.05999923,1.2781288539230278,4.607008495261732,4.361611319722948,0.24539717553878398
DE,2009Q3,99.9545,78.57,88.96,0.0087045999999999,1.2721713122056766,4.604715082444182,4.36398994718773,0.24072513525645173
DE,2009Q4,100.2817,78.75333333333333,88.39,-0.07014606,1.2733645136713792,4.607983225679308,4.366320604852264,0.24166262082704387
DE,2010Q1,99.1342,79.10666666666667,87.77,0.01189718,1.2531712455755941,4.596474487754162,4.370797152722333,0.22567733503182907
DE,2010Q2,99.8472,79.38333333333334,87.74,0.0079532599999999,1.2577854293512492,4.603641017405543,4.37428843857876,0.22935257882678384
DE,2010Q3,100.4955,79.57333333333334,87.44,0.01648813,1.2629293733243967,4.610112950377247,4.3766790283472865,0.2334339220299607
DE,2010Q4,100.5153,79.77999999999999,86.79,-0.0077428299999999,1.2599059914765607,4.610309954717949,4.37927284647726,0.2310371082406891
DE,2011Q1,100.2208,80.11,85.92,0.06421043,1.2510398202471602,4.6073757519383545,4.383400690227026,0.2239750617113287
DE,2011Q2,99.9811,80.37333333333333,85.42,-0.07734268,1.243958609820836,4.604981168125341,4.3866824462100755,0.21829872191526487
DE,2011Q3,100.7473,80.58333333333333,85.4,-0.04513712,1.2502250258531542,4.612615401460248,4.389291845665294,0.22332355579495447
DE,2011Q4,100.4737,80.82333333333334,85.03,0.06776825,1.2431273972037777,4.609896001709635,4.392265702716343,0.21763029899329228
DE,2012Q1,100.6459,81.08,84.03,0.01879029,1.241315984213123,4.611608416035036,4.395436321583799,0.21617209445123656
DE,2012Q2,101.5315,81.28333333333333,83.95,0.08157494,1.2491060077916751,4.620369095162434,4.397940993487952,0.22242810167448143
DE,2012Q3,101.3629,81.49333333333334,83.81,0.06135204,1.2438183082460732,4.6187071464954705,4.400521217310046,0.21818592918542434
DE,2012Q4,101.7974,81.73,83.75,0.00919029,1.2455328520739017,4.622984563515215,4.403421131528038,0.21956343198717643
DE,2013Q1,102.2659,82.00333333333333,83.6,-0.0012058899999999,1.2470944270558109,4.627576284056343,4.406759896844552,0.22081638721179145
DE,2013Q2,103.0375,82.24666666666667,83.53,0.05196265,1.2527863337926561,4.635092999639346,4.409722861975209,0.22537013766413697
DE,2013Q3,103.319,82.54333333333334,83.49,-0.06975126,1.2516940596858215,4.637821289512586,4.413323407969065,0.22449788154352063
DE,2013Q4,102.7744,82.81666666666666,83.17,-0.0107668199999999,1.2409869188971625,4.632536294771279,4.4166293293802195,0.21590696539105964
DE,2014Q1,103.3807,83.20333333333333,82.62,0.05823669,1.2425067104683307,4.638418290880585,4.4212874111271825,0.2171308797534032
DE,2014Q2,105.2256,83.54666666666667,82.47,-0.055573,1.259482923715289,4.656106616707377,4.425405357975826,0.23070125873155034
DE,2014Q3,105.34,83.80666666666667,82.44,-0.08136055,1.2569405775196882,4.657193214055243,4.428512558818575,0.22868065523666803
DE,2014Q4,105.6013,84.07333333333334,82.01,0.07325807,1.256061771469352,4.659670681802447,4.431689433859619,0.227981247942828
DE,2015Q1,107.7635,84.32333333333334,81.63,-0.01886947,1.2779796023243861,4.679939011158919,4.434658615953494,0.2452803952054249
DE,2015Q2,108.7442,84.58999999999999,81.55,0.00741236,1.2855443905899044,4.688998335213188,4.437816056315923,0.25118227889726435
DE,2015Q3,109.1101,84.8,81.67,-0.03315962,1.28667570754717,4.692357464172866,4.440295542797857,0.25206192137500816
DE,2015Q4,111.273,84.99000000000001,81.39,0.09065469,1.3092481468408046,4.711986641251289,4.442533602510535,0.2694530387407543
DE,2016Q1,114.1153,85.26333333333334,81.04,-0.02058062,1.338386567105829,4.737209340779344,4.4457445066710415,0.2914648341083035
DE,2016Q2,116.2022,85.49000000000001,81.23,0.0229170699999999,1.3592490349748507,4.755331777112941,4.448399410038142,0.3069323670747984
DE,2016Q3,117.7171,85.83,81.55,0.0334953,1.371514621927065,4.768284288335362,4.452368595730128,0.31591569260523394
DE,2016Q4,119.4624,86.22666666666667,81.48,-0.02712766,1.3854461110252048,4.783001677509181,4.456979487910282,0.3260221895988987
DE,2017Q1,119.8911,86.62666666666667,81.05,-0.02346464,1.3839976142835155,4.786583830754625,4.4616076973442205,0.32497613341040504
DE,2017Q2,121.2749,86.99000000000001,81.2,0.0024797,1.3941246120243704,4.798059869558688,4.46579316951945,0.33226670003923764
DE,2017Q3,122.4409,87.28333333333335,81.36,-0.0087218,1.4027981668894403,4.807628464589236,4.469159532057387,0.338468932531849
DE,2017Q4,125.1533,87.62,81.25,-0.01932455,1.4283645286464277,4.829539385888115,4.473009282385752,0.3565301035023622
DE,2018Q1,126.2463,88.15666666666668,80.11,-0.0005995399999999,1.432067531288993,4.83823476079532,4.479115534647439,0.35911922614788017
DE,2018Q2,127.0859,88.48666666666666,80.0,-0.03918716,1.4362152490017328,4.844863235770872,4.482851881529947,0.36201135424092556
DE,2018Q3,128.6006,88.82,80.21,-0.0020336499999999,1.4478788561134879,4.856711477422495,4.486611849863956,0.37009962755853876
DE,2018Q4,130.3818,89.11666666666667,80.14,0.01586212,1.463046194127548,4.870467069199529,4.489946372726631,0.38052069647289855
DE,2019Q1,131.1792,89.48333333333333,80.46,0.0262765599999999,1.4659623766064445,4.87656432735637,4.494052388200469,0.3825119391559012
DE,2019Q2,132.4337,89.80666666666666,81.06,0.02784615,1.4746533293742112,4.886082142837259,4.497659211602312,0.3884229312349469
DE,2019Q3,133.4876,90.09333333333332,81.46,0.07436163,1.4816590202752702,4.894008589631197,4.500846170015864,0.39316241961533294
DE,2019Q4,137.1975,90.43,81.73,-0.00264775,1.5171679752294591,4.921421493551426,4.504576070752389,0.4168454227990371
DE,2020Q1,138.1141,90.81666666666666,81.51,0.20784853,1.5208012479354012,4.928080155130992,4.5088428223609975,0.41923733276999475
DE,2020Q2,140.0671,91.12666666666668,82.49,0.0452638599999999,1.537059404491916,4.942121593502879,4.512250480056397,0.4298711134464812
DE,2020Q3,145.3409,91.36,83.83,-0.02189026,1.590859238178634,4.979082017545814,4.5148077459077,0.4642742716381135
DE,2020Q4,149.3463,91.64333333333332,84.76,-0.0147992399999999,1.629647182919289,5.006267770334481,4.517904231141723,0.48836353919275804
DE,2021Q1,148.7445,92.00666666666666,85.12,0.01509516,1.6166708934135208,5.0022300689522385,4.521861038191784,0.48036903076045456
DE,2021Q2,152.7808,92.30666666666666,85.3,-0.01374249,1.6551437238191538,5.029004214386976,4.525116367141715,0.5038878472452617
DE,2021Q3,157.7869,92.59,86.09,-0.0067385499999999,1.7041462360946107,5.061245388489163,4.528181144459956,0.5330642440292072
DE,2021Q4,160.595,92.90666666666668,86.06,0.02709624,1.7285627152698047,5.0788856677777,4.531595404996028,0.5472902627816719
DE,2022Q1,159.2513,93.32333333333334,85.49,0.05082729,1.7064467621530877,5.07048345768426,4.536070165903791,0.5344132917804684
DE,2022Q2,157.8981,93.77333333333333,84.85,0.01277543,1.6838273140907154,5.061949888256964,4.540880522771708,0.5210693654852568
DE,2022Q3,154.3602,94.20333333333332,83.7,0.12615794,1.6385853296061712,5.0392888323410325,4.545455566660434,0.4938332656805991
DE,2022Q4,144.253,94.64,82.07,0.0389859599999999,1.5242286559594251,4.971568702398986,4.550080219670131,0.42148848272885464
DE,2023Q1,137.7979,95.18666666666668,80.55,0.03538799,1.4476596862305642,4.925788118985933,4.55583987596615,0.36994824301978224
