variable,coefficient,std_error,t_stat,p_value
C(quarter_str)[T.2022Q4],-3.3087143599029103,0.6474199361698064,-5.110615498616797,3.21110926691259e-07
C(quarter_str)[T.2023Q1],-1.5473775542254504,0.7738053982093615,-1.9996985777124168,0.045532821869848764
C(quarter_str)[T.2023Q2],-1.3642684599939243,0.6615646621984779,-2.0621846025757438,0.03919016406455779
C(quarter_str)[T.2023Q3],-1.125186494567767,0.5213550584000802,-2.1581961782833905,0.030912582418518113
C(quarter_str)[T.2023Q4],-0.9679217549633916,0.646551844290143,-1.4970520361380835,0.1343797186596031
C(quarter_str)[T.2024Q1],-0.7987264739361414,0.5708292814160035,-1.3992387915959992,0.16174138755991796
C(quarter_str)[T.2024Q2],-0.14179634711354563,0.5492825934273946,-0.25814826249776035,0.7962924853978314
C(quarter_str)[T.2024Q3],0.06745051857415638,0.6700503784162182,0.10066484662479787,0.9198165179077837
C(quarter_str)[T.2024Q4],-0.4618237157432241,0.69974770403413,-0.6599860393692678,0.5092627883061055
C(quarter_str)[T.2025Q1],-0.19074163358234067,0.6609109879961295,-0.28860411923346285,0.7728843428924543
C(quarter_str)[T.2025Q2],0.013766510274782595,0.5423466907866801,0.025383229046376434,0.97974928808094
C(quarter_str)[T.2025Q3],-0.08695325388396169,0.7631879393934163,-0.1139342610066301,0.9092899060387108
leverage_lag_std,-1.1887204490531338,0.40110482307778744,-2.9636154457873514,0.0030404798840484035
shock_x_lev,-0.3522273801441452,0.5197592155899619,-0.6776741413701406,0.49797832548492105
